"id"	"text"	"org"	"time"	"lang"
"171884817870_10155424474257871"	"Har du tre minuter och vill göra din röst hörd om hur skolan ska vara så att du och dina elever kan utvecklas på bästa sätt? Du som är lärare eller skolledare - delta i vår digitala dialog genom att fylla i den här enkäten. Berätta för oss vad som funkar – och vad måste ändras. Det handlar om din skola  dina elever  din barngrupp och ditt arbetslag. Den här digitala dialogen är en del av Lärarförbundets medlemsdialog  Rätt kurs  som pågår under februari  mars  april och maj 2017.  Delta här ---> lararforbundet.se/medlemsdialog3min"	"Lärarförbundet"	1493216849	"sv"
"211880095555038_694198260656550"	"I tisdags var Julia  Florian och Olivia på möte med Barnombudsmannen (BO. Kul kuriosa: BO är Sveriges minsta myndighet). Kanske ett av de viktigaste möten detta året. Ni kanske minns att vi träffat Barnombudsmannen Fredrik Malmberg en gång under Almedalen. Under tisdagens möte berättade vi om situationen i specialskolorna  exempelvis lärare med bristfälliga teckenspråkskunskaper. Vi upplevde att vi fick stort gehör och redan nu kommer åtgärder att vidtas. Vi kommer dessutom ha fortsatt kontakt. Ett litet steg för övriga mänskligheten men ett stort steg för SDUF!  Fr. vänster på bilden: Olivia (vice ordf SDUF)  Anna-Karin (jurist och enhetschef BO)  Florian (tjänsteman SDUF)  Fredrik (barnombudsman)  Julia (ledamot SDUF)  Joanna (utredare BO) och Shanti (utredare BO)."	"Sveriges Dövas Ungdomsförbund"	1411125271	"sv"
"313423270889_10152685849280890"	"Nu finns det chans att det äntligen blir en ny lag för djuren! Läs mer på http://tidningen.djurskyddet.se/ledare/oppning-for-ny-djurskyddslag/"	"Djurskyddet Sverige"	1410948627	"sv"
"190100477684772_684174991610649"	"KFO kritiserar regeringens låga höjning av assistansersättningen.   https://www.kfo.se/Om-KFO/Aktuellt/Assistansersattningen-hojs-till-280-kronor-for-2014/"	"Arbetsgivarorganisationen KFO"	1379075383	"sv"
"313423270889_10154535257000890"	"Det undrar vi och alla djur! Vi uppmärksammar Djurens dag genom att uppmana regeringen att skyndsamt lägga fram ett förslag till ny djurskyddslag. Vid lunchtid idag finns vi utanför Riksdagen för att påminna ansvariga politiker om att det var 1771 dagar sedan utredaren Eva Eriksson överlämnade ett förslag till ny djurskyddslag till dåvarande landsbygdsminister. #nydjurskyddslagNU"	"Djurskyddet Sverige"	1475559000	"sv"
"192739070794156_841335472601176"	"Uppdrag hämtat från Volontärbyrån i Svenska kyrkan  Svenska kyrkan  Lextorps församling. Lextorps församling. 2015-02-06"	"Ideellt Forum Svenska Kyrkan"	1426826434	"sv"
"171884817870_10155348353692871"	"Fritidshemmet har en central roll i det svenska utbildningssystemet. Vi accepterar aldrig att mer än hälften av personalen saknar relevant utbildning eller att nästan 30 procent av de utbildade lärarna i fritidshem har valt att jobba med annat. Därför ställer vi sju krav på politikerna för att komma till rätta med problemet."	"Lärarförbundet"	1491753600	"sv"
"643137272398136_10152646148188776"	"Klarar du 24 timmar på flykt? 5 värvare har fått chansen.   Sök jobb hos oss om du också vill testa -> fnflykting.se  #UNHCR_FaceToFace"	"UNHCR"	1394110746	"sv"
"111005714391_10156460830739392"	"På Scouterna är alla välkomna❤️ Det här pratar vi mer om på dagens workshop i Femstegsmodellen. Där kan ni lära er mer om hur man skapar en inkluderande organisation. För Rovers  funktionärer och ledare. Välkomna kl 19 i HVEN. Jamboree17"	"Scouterna"	1502286401	"sv"
"131902926868193_670689886322825"	"Varje år delar Accu-Chek ut ett idrottsstipendium till duktiga idrottande ungdomar som lever med diabetes.  Är du mellan 12-20 år  aktiv inom någon form av idrott  och har haft typ 1 diabetes i minst två år? Då kan du söka stipendiet och få upp till 15 000 kronor!  Gå in här för att få veta mer: https://www.accu-chek.se/se/accuchekidrottsstipendiet2014.html  Lycka till!"	"Ung Diabetes"	1397739300	"sv"
"111005714391_10155018097384392"	"Femstegsmodellen är ett stöd för oss att välkomna fler i Scouterna  oavsett om det är i kåren  arrangemangsteamet  distriktsstyrelsen eller någon annan del av vår organisation. Läs mer om femstegsmodellen här!"	"Scouterna"	1468477087	"sv"
"391759218754_10153581340548755"	"Stort grattis till Adam Lindgren som i helgen vann den största tävlingen någonsin i Super Smash Brothers Melee!"	"SVEROK"	1437376853	"sv"
"113231902032545_843726652316396"	"Här är hela det härliga deltagargänget som gjorde MOVE 2014 i Kungälv till en fantastiskt inspirerande utbildningshelg! Tack till alla deltagare och funktionärer. Peppen tar vi med oss tillbaka hem! #rkuf #engagemang #delaktighet"	"Röda Korsets Ungdomsförbund"	1414942944	"sv"
"211880095555038_670940722982304"	"Ett filmklipp från teater Manu:s framförande / Charlotta"	"Sveriges Dövas Ungdomsförbund"	1406896568	"sv"
"171884817870_10156706982487871"	"Våren 2018 innehåller flera så kallade klämdagar  dagar som för vissa  men inte alla  är lediga alternativt ryms inom den vanliga arbetstiden.   Lokalt finns ofta överenskommelser eller arbetsgivarbeslut på att vissa klämdagar är arbetsfria. Prata med ditt ombud om det är några oklarheter vad som gäller just dig!"	"Lärarförbundet"	1524757740	"sv"
"211880095555038_1111624422247263"	"Kolla hit! Här får ni chansen att bidra till det här viktiga arbetsmarknadsprojektet VI SKA MED! Gör en intresseanmälan."	"Sveriges Dövas Ungdomsförbund"	1476883388	"sv"
"126567104406_10155161908134407"	"Förra året kunde Hyresgästföreningens rådgivning hjälpa 70 000 medlemmar. Du kan själv få hjälp - ett samtal bort! 0771-443 443  https://www.hemhyra.se/nyheter/fler-soker-hjalp-mot-vrakningar/"	"Hyresgästföreningen"	1489070068	"sv"
"111005714391_10155520259124392"	"Idag firar vi frivilligdagen och hyllar det ideella engagemanget! Visste du att scoutledarna i Sverige tillsammans varje år investerar 3 5 miljoner ideella timmar i att skapa äventyr och gemenskap för barn och unga? TACK för ert engagemang! Tillsammans gör vi världen bättre. #jagärvolontär   Under december har vi en julkampanj - Låt lägerelden brinna! Stöd Scouternas arbete för acceptans och gemenskap. Swisha valfritt belopp till 123 900 52 24 eller gå in på www.scoutelden.se"	"Scouterna"	1480948950	"sv"
"171884817870_10155820959107871"	"Enligt Lärarförbundet bör en åtgärd vara att få in fler yrkesgrupper i skolan  till exempel lärarassistenter. – Då kan lärarna lägga mer tid på undervisning och lärande  vilket i sin tur kommer göra yrket mer attraktiv  Maria Rönn  vice ordförande i Lärarförbundet. #flerlärare"	"Lärarförbundet"	1502456469	"sv"
"211880095555038_670838832992493"	"Nu är även Charlotta Sjölander på plats i Logomo i Turku  Åbo och representerar SDUF!"	"Sveriges Dövas Ungdomsförbund"	1406877112	"sv"
"211880095555038_1678685222207844"	"Här är en snygg titt på SDUFs 50-årsjubileumsbok. Kolla in denna tidslinje mellan 1937 och 1960! Om du vill köpa en egen bok  var noga med att beställa via länken här: http://sduf.se/50-arsboken/"	"Sveriges Dövas Ungdomsförbund"	1529594580	"sv"
"120788284679813_1622465587845401"	"Svensk sjuksköterskeförening tar starkt avstånd från Moderaternas förslag att landsting endast ska ge akut ”omedelbar” vård (DN debatt 6 februari 2018). Vi ser med oro på Moderaternas förslag  som skulle ställa hälso- och sjukvårdspersonalen i konflikt med professionernas etiska regler."	"Svensk sjuksköterskeförening"	1517998757	"sv"
"171884817870_10154033395147871"	"Dags för lönesamtal? Vi ger dig åtta konkreta och viktiga saker att tänka på för att få upp din lön."	"Lärarförbundet"	1456657201	"sv"
"254543154597970_1585687624816843"	"Det finns en dag i kalendern för allt  och idag är det Återvinningens dag! Det finns många sätt att fira  t. ex genom att besöka en återvinningsstation  ett återbruk eller rent av Pop Up-Återbruket som i helgen befinner sig på Storängstorget i Norra Djurgårdsstaden. Där tar man emot sådant som du inte längre behöver men som kanske kan glädja någon annan  och så kan du ta en titt på vad andra lämnat in och kanske få med dig en ny kär ägodel hem.   Cirkulärt javisst!"	"MP STHLM"	1506676765	"sv"
"120788284679813_1735372783221347"	"Husvagnsturnen har nått Sunderby sjukhus. Bra samtal med Ia Uvberg. Ordförande i sjukvårdsdelegationen"	"Svensk sjuksköterskeförening"	1526977808	"sv"
"192739070794156_827736163961107"	"Skellefteå pastorat. Skellefteå S:t Olovs församling. 2015-02-20"	"Ideellt Forum Svenska Kyrkan"	1424445048	"sv"
"131902926868193_534426543282494"	"Med i Almedalen finns även Lillemor och Lena som jobbar med intressepolitiska frågor på Svenska Diabetesförbundets kansli."	"Ung Diabetes"	1372779330	"sv"
"120788284679813_514343331990971"	"Det är sällan för sent att behandla urininkontinens visar en ny rapport från SBU. http://www.sbu.se/sv/Publicerat/Gul/Behandling-av-urininkontinens-hos-aldre-och-skora-aldre/"	"Svensk sjuksköterskeförening"	1381220841	"sv"
"113231902032545_639157496106647"	"Justin Bieber skulle bli grön av avundsjuka om han såg hur snabbt våra biljettsläpp tar slut. Årets workshophelg MOVE är fullbokad veckor innan sista anmälningsdag. Vi har så sjukt taggade och vetgiriga medlemmar! #MOVE"	"Röda Korsets Ungdomsförbund"	1379601457	"sv"
"313423270889_10151818835000890"	"Aja är en av de nästan 200 katter som Djurskyddet Kristinehamn hjälper till nya hem."	"Djurskyddet Sverige"	1378276736	"sv"
"171884817870_10152925959787871"	"TV: Att få fler att vilja bli lärare och fler att stanna i yrket är vår nya ordförandes största frågor framöver. Lär känna henne som person och vilka ambitioner hon har i sitt arbete som ordförande."	"Lärarförbundet"	1417978501	"sv"
"111005714391_10157063164984392"	"👉  2018 är första året som vi tar fram Lägereldsrapporten  en rapport som handlar om ämnen som barn och unga tycker är viktiga. Rapportens frågor är ställda av barn och unga mellan 8 och 25 år till barn och unga i samma ålder  för att sätta fingret på vad de vill att vuxna ska veta. Det perspektivet gör vår rapport unik i sitt slag.    Syftet är att låta barn och unga få göra sin röst hörd  ställa sina frågor och bli lyssnade på. Det är en mänsklig rättighet  för yttrandefriheten har ingen nedre åldersgräns.   Lägerelden är en central del i scouting  där träffas vi och där äger samtalet rum. Därför kommer vi under året fokusera på lägerelden i mycket av det vi gör. Rapporten kommer ut om några veckor och redan nästa vecka kommer vi bjuda in makthavare i sociala medier så dela gärna när du ser  för då är du med och sätter fingret på barn och ungas perspektiv. 🔥"	"Scouterna"	1518793480	"sv"
"643137272398136_722461211132408"	"Det här är Ashraf och hans storeror Hany. Idag är det Ashrafs födelsedag och han fyller tre år. Han föddes alltså samma dag som konflikten i Syrien startade - konflikten som gjort honom till flykting.    När han var 18 månader tvingades familjen att fly. Med bara några få ägodelar tog de sig mot gränsen mot Libanon  där de bor sedan dess.   Över 2 5 miljoner syrier har precis som Ashraf och hans familj tvingats lämna landet - hälften av dem är barn. I tre år har alltför många oskyldiga människor i Syrien lidit.    Här läser du mer om krisen i Syrien och vad UNHCR gör för att skydda människor som tvingats lämna sina hem: http://bit.ly/1lEPsjn  De fina bilderna är tagna av A. McConell/UNHCR"	"UNHCR"	1394902303	"sv"
"111005714391_10154815247204392"	"Team Scouterna jobbar vidare och tar stora steg och får fler priser för sin kommunikation! I dag belönades Scouternas kommunikationschef Caroline Thunved av tidningen Resumé som en av Sveriges bästa kommunikatörer med kategorin:  Vi gör världen bättre . Nomineringen löd: Kvinnan med en tydlig röst i samhällsdebatten har moderniserat Scouterna och därmed gjort ungdomsrörelsen mer populär! Team Scouterna. Av scouter. Med scouter!"	"Scouterna"	1462296374	"sv"
"171884817870_10153740667632871"	"Det finns många olika vägar till en lärarexamen. Imorgon är sista ansökningsdag för dig som vill läsa ett lärarprogram och för dig som jobbar som lärare och vill läsa till till behörighet. Allt börjar med en bra lärare - kanske är det du?"	"Lärarförbundet"	1444831501	"sv"
"126567104406_10155343122564407"	"Säg hej till våren och ljusare tider! Njut av vår brasa här eller fira med dina grannar: http://bit.ly/2oP8Kuc I Luleå  Mora och Ronneby arrangerar Hyresgästföreningen valborgsfirande - Tipsa gärna i kommentarsfältet om du känner till fler lokala aktiviteter. Trevlig valborg!"	"Hyresgästföreningen"	1493524964	"sv"
"171884817870_10154622885067871"	"Vi tycker att det är viktigt att lyfta fram fritidshemmens höga kvalitet. Därför utser vi  Årets lärare i fritidshem   som du nu kan börja nominera till. Fjolårets vinnare Ann-Sofie Boström fick priset på Skolforum. Nominera här: https://lararforbundet.se/aretslarareifritidshem"	"Lärarförbundet"	1473876540	"sv"
"643137272398136_1474711559240699"	"128 miljoner! Så mycket har Svenska PostkodLotteriet bidragit med till UNHCR:s arbete sedan 2009. Pengar som ger skydd  mat  medicin och tak över huvudet till familjer på flykt. Se hälsningen till alla lottköpare från Cate Blanchett  UNHCR:s ambassadör. #postkodeffekten"	"UNHCR"	1490110200	"sv"
"111005714391_10157237608669392"	"Hur man beter sig mot varandra i skolan och på fritiden färgar även av sig på hur man beter sig mot varandra på nätet. Att slänga ur sig en elak kommentar är kanske också lättare när man kan gömma sig bakom en skärm. Därför är det viktigt att säga ifrån och visa att det inte är okej att behandla varandra illa – att vara en schysst kompis helt enkelt! Vill ni i er avdelning och scoutkår öva och bli ännu bättre på att behandla varandra på ett schysst sätt? Använd er av Trygga mötens aktivitetspaket som finns anpassade för åldersgrupperna."	"Scouterna"	1523451914	"sv"
"643137272398136_970586082986585"	"600 personer  de flesta på flykt undan krig och förföljelse  anländer till de grekiska öarna – varje dag. Nu utökar UNHCR personalstyrkan på plats för att bistå lokala myndigheter.   Hittills i år har 42 000 människor  de flesta från Syrien  riskerat sina liv på osäkra båtar och tagit sig till Grekland – sex gånger så många som förra året.   Läs mer: http://www.unhcr.org/557171779.html  Foto: UNHCR / S.Baltagiannis"	"UNHCR"	1433511412	"sv"
"254543154597970_622223244496624"	"Stefan Nilsson (MP): Om Stockholm ska klara att att vara fossilbränslefritt 2050 så måste vi samla in 70 procent av matavfallet.   http://www.svd.se/nyheter/inrikes/en-gron-plastpase-flyttar-in_8611156.svd"	"MP STHLM"	1381738830	"sv"
"113231902032545_752792671409795"	"Ibland är det inte svårare än lite mys i parken! Läs om Sollefteåföreningens fina helghäng och hitta inspiration till ditt engagemang! "	"Röda Korsets Ungdomsförbund"	1399282387	"sv"
"111005714391_10154833612504392"	"Hon har cyklat i mer än 400 dagar och samlar nu på erfarenheter och kulturmöten. Läs om scoutledaren Fredrika Ek som cyklar jorden runt för att samla in pengar till Action Aid i webbtidningen Scout.se!"	"Scouterna"	1462867946	"sv"
"171884817870_10154057935412871"	"Glädjande att Nya Moderaterna precis som vi vill avlasta lärarna genom att satsa på lärarassistenter. M ställer sig även bakom regeringens lärarlönelyft på 3 miljarder  som är ett av flera steg för att höja lärarlönerna."	"Lärarförbundet"	1457347257	"sv"
"147130095338054_1578045752246474"	"UNGA REUMATIKER OCH STOLT FUNKIS I RADIO  Idag har vår generalsekreterare Kim besökt P5 STHLM för att prata om hur hbtq-rörelsen – och samhället – kan bli mer inkluderande  särskilt för personer med funktionsnedsättning. På lördag är det äntligen dags för #STOLTFUNKIS att ta över Prideparaden – du kommer väl?! 🌈  #ungareumatiker #starkreumatiker #stockholmpride #pride #hbtqrörelsen #inkludering #tillgänglighet  Syntolkning: selfie på Kim och Alex  som också deltog i samtalet. Kim är klädd i ett grått linne med rosa tryck  Alex är klädd i ett vitt linne med svart kofta och har ett halsband med ett stort hänge. Båda har varsitt headset på huvudet  med stora hörlurar och en mikrofon framför munnen. Båda ler mot kameran. Bakom dem skymtar ett fönster och folk som går förbi utanför studion."	"Unga reumatiker"	1501706451	"sv"
"156390557746956_1019310504788286"	"Då var det klart"	"Västerås stift"	1441537179	"sv"
"643137272398136_1857523390959512"	"Sångglädje ❤ Här är kören som hjälper syriska kvinnor att bearbeta svåra minnen från kriget."	"UNHCR"	1520362140	"sv"
"391759218754_10155493058233755"	"Just nu tränas morgondagens Overwatchhjältar! Respect All  Compete har sitt sista läger någonsin och stämningen är på topp!  Är du sugen på att arrangera schyssta e-sportevenemang så får du under hela maj vår nya bok Arrangörer och E-sport gratis i webbshoppen!  Den hittar du här: shop.sverok.se/produkt/arrangorer-och-e-sport/"	"SVEROK"	1495887785	"sv"
"211880095555038_1296558597087177"	"Finns fortfarande ett väldigt fåtal enstaka platser kvar för Barnlägret i Herrfallet och Nordiska Barnlägret i Finland - med deadline 1 maj.   Efter 1 maj förlängs anmälan inte mer - så anmäl dig/ditt barn redan nu!  Länk till anmälan här: http://sduf.se/verksamhet/lager/anmalan/ Länk till mer detaljerad information om lägren: http://sduf.se/vara-lager-2017/  För frågor; mejla gärna till lager@sduf.se"	"Sveriges Dövas Ungdomsförbund"	1493279249	"sv"
"111005714391_10155552854644392"	"Nu vankas det juletider  men har du tänkt på att många faktiskt kanske inte firar jul? Eller firar du kanske jul på något för dig ovanligt sätt som går ifrån samhällets normer? Eller ser du jul som en möjlighet att göra något gott för andra? Scout letar nu efter några scouter som vill berätta om sin alternativa jul i webbtidningen scout.se. Maila till redaktionen@scouterna.se!  Under december har vi en julkampanj - Låt lägerelden brinna! Stöd Scouternas arbete för acceptans och gemenskap. Swisha valfritt belopp till 123 900 52 24 eller gå in på http://www.scoutelden.se/"	"Scouterna"	1481487427	"sv"
"111005714391_10155564375929392"	"Vad tycker ni om att göra runt lägerelden? Vi ska hålla igång hela helgen så ge oss era bästa tips i kommentarerna nedan. Och glöm inte att gå in på www.scoutelden.se"	"Scouterna"	1481707322	"sv"
"171884817870_10151896530207871"	"Onsdagen den 9 oktober kl. 9.00-10.00 webbsänder vi prisceremonin för Bästa skolkommun. Här hittar du mer info: http://www.lararforbundet.se/bastaskolkommun"	"Lärarförbundet"	1381147480	"sv"
"147130095338054_815898355127888"	"Stort tack till alla som hjälpte till att kolla tillgängligheten i vallokaler. Här kan du läsa mer om resultatet. "	"Unga reumatiker"	1412013491	"sv"
"111005714391_10153690894099392"	"På Vildmarksmässan utsågs 2014 års äventyrare. Vinnare blev Caroline och Johanna som är de första svenskar som korsat Grönland från syd till norr – 230 mil och 36 dagars non-stop-äventyr över inlandsisen med skidor och kite."	"Scouterna"	1426229343	"sv"
"126567104406_10154151319534407"	"Billigare biobiljetter och förmånliga priser på pälsvårdsprodukter. Det är bara två av våra mest populära medlemsförmåner:   Hitta fler här http://www.hyresgastforeningen.se/formaner/"	"Hyresgästföreningen"	1461831309	"sv"
"211880095555038_822201051189603"	"I samarbete med SDR  SDUF och ABF finns det nu kurser i Dövstudier på Västanviks folkhögskola.  Där finns det mer information  med sista anmälningsdagen 10 augusti 2015. Det finns helgkurser  veckokurser och kurs på distans.  Kursen är öppen för alla. Kika gärna i länken för mer info  både på text och teckenspråk!  http://xn--vstanvik-0za.se/utbildningar/kurs-i-dovstudier/"	"Sveriges Dövas Ungdomsförbund"	1433172180	"sv"
"156390557746956_1687160548003275"	"Efter 250 visningar och 10000 möten med unga människor tackar Jörgen Buntmakare för sig med orden:  Jag känner det i mig att det också kommer att bli min sista dag i livet. Efter 541 år på jorden så känns det faktiskt skönt att få gå vidare till andra sidan.  Glöm inte att förändra världen.https://youtu.be/ZvGV2tUg6jU"	"Västerås stift"	1509469200	"sv"
"113231902032545_730883326934063"	"Vet du vad #Ubuntu står för? Det är en sydafrikansk term som beskriver hur vi alla är sammankopplade med våra medmänniskor. Jag som skriver detta blir människa på grund av er andra.   Idag är FN:s dag mot rasism och diskriminering. Här på Röda Korsets Ungdomsförbund lever vi den kampen varje dag  året runt - för att öka förståelse och underlätta för barn och unga som kommer till Sverige. Det är Ubuntu tycker vi. Medmänsklighet och humanitet i högsta grad!"	"Röda Korsets Ungdomsförbund"	1395392750	"sv"
"391759218754_10153676938788755"	"Full fart med färg i Malmö  där Thim Petersen berättar mer om en av de verksamhetsgrenar som inte får så mycket tid i rampljuset på vår Facebooksida. Mer paintball till folket! <3"	"SVEROK"	1440828001	"sv"
"113231902032545_1363275057028217"	"Vill du göra något viktigt med din tid? Frukostklubben behöver verksamhetsledare och fler frivilliga <3<3<3  I Frukostklubben delar du din frukoststund med andra unga i deras högstadieskola. Tillsammans startar vi skoldagen på ett socialt och tryggt sätt.  Nyfiken? http://rkuf.se/engagera-dig/frukostklubb/"	"Röda Korsets Ungdomsförbund"	1487082422	"sv"
"211880095555038_1220697601339944"	"Måndag 13 februari finns SDUF (via Sofia) på plats i Västanviks folkhögskola  och säljer SDUF:s 50-årsjubileumsböcker 1966-2016 i Blå torget i skolan! Ta chansen och köp en bok på plats! Kostar 399 kr  och man kan betala via Swish  kontanter eller bankgiro.   Vilken tid? Efter att Sofia har berättat färdigt om SDUF tillsammans med DDU (Dalarnas Dövas Ungdomsklubb) i Blå aulan  så finns vi på plats mellan ca 14.00-14.30 till ca 16.30. VI ses där i Blå torget!"	"Sveriges Dövas Ungdomsförbund"	1486721419	"sv"
"156390557746956_1533657976686867"	"Västerås stift shared a video."	"Västerås stift"	1496557623	"sv"
"313423270889_10152256486445890"	" Kärleken till djuren är ofta stark. Men utan kunskap räcker den inte hela vägen   skriver Helena Kättström  djurskyddschef på Jordbruksverket  i vår gästkrönika i Tidningen Djurskyddet: http://bit.ly/1h96IKI Foto: Lars Ardarve"	"Djurskyddet Sverige"	1394532284	"sv"
"391759218754_10154658670933755"	"I helgen är det dags för PewPewCon 2016 på Nyeport i Skövde!  Det blir rollspel  brädspel  Love Letters-mästerskap och mycket mer med SUGS (Skövde University Gaming Society)  Västspel och Mariestads unga spelsällskap – är du i närheten får du inte missa det!"	"SVEROK"	1474632004	"sv"
"171884817870_10155357302752871"	"I fredags skakades Sverige av ett förfärligt terrordåd. I de svåraste stunder visar sig medmänskligheten som starkast. Tack till alla er som gjorde en insats som sträckte sig långt över yrkesrollens ansvar!"	"Lärarförbundet"	1491800400	"sv"
"313423270889_10155268229520890"	"Inför morgondagens tv-program Fest hos Bindefeld har ett klipp spridits på sociala medier av Kanal 5  där en av programledarna försöker  hypnotisera  en höna. Den andra programledaren säger  Det är ett under  när hönan ligger blickstill. Klippet har fått kritik av etologer och veterinärer. För det är inget under  utan tonisk immobilitet  en överlevnadsreflex som slår till hos vissa djur när de inte tror att de ska överleva.  Vi vill tacka Tidningen Djurskyddet för att ni uppmärksamma oss på detta. Vi avpublicerar nu klippet från alla våra sociala medier och ska utfärda en varning i programmet i morgon   säger Dan Panas  presschef Kanal 5. Läs mer om vad som gäller för djur i tv i Tidningen Djurskyddet."	"Djurskyddet Sverige"	1495024850	"sv"
"111005714391_10157385464644392"	"Civilekonom? Scouterna söker en junior controller som ska jobba med att sammanställa  analysera och rapportera prognos  budget och utfall. 👋💸 På köpet kommer en fin arbetsplats och man får jobba med världens bästa rörelse: scouting!  Sök senast 13 juni 🤜"	"Scouterna"	1528185373	"sv"
"156431587747000_1356646434392170"	"Hej! Jag heter Bea  är 25 år och sitter mitt första år som ledamot i Ungdomsrådet. Jag hör till Köpings HU och till vardags jobbar jag som controller på Riksbyggen. Jag har två hundar  10-åriga borderterriern Embla och 4-åriga tollaren Lycka. Jag älskar att tävla och provar mer än gärna nya grenar med min träningskompis Lycka  undantaget hundträning är jag en filmfantast och syr gärna (då såklart oftast halsband till hundarna)."	"Svensk Hundungdom"	1489513257	"sv"
"113231902032545_1001030476586012"	"Ett sätt att göra något: bli frivillig! Våra grymma frivilliga Teodor och Veronica från Röda Korsets Ungdomsförbund Sollefteå blir intervjuade i SVT om sitt arbete i #läxhjälpen och #Pratasvenska  Bli frivillig på www.redcross.se  #integrationipraktiken"	"Röda Korsets Ungdomsförbund"	1441785529	"sv"
"391759218754_10154851245618755"	"Det här är stort. Dagen efter Riksmötet vaknar vi alltså till massrapportering i media om Sveroks beslut att initiera ett svenskt e-sportförbund. Så himla coolt! :D  Tillsammans kan vi göra en enorm skillnad för spelhobbyn. <3"	"SVEROK"	1479720822	"sv"
"120788284679813_1473561959402432"	"Charlotta George har två viktiga jobb. Dels är hon som Chief Nurse Officer  utsedd av Socialstyrelsen  den svenska rösten i det internationella samarbetet när det gäller omvårdnad  dels leder hon Socialstyrelsens patientsäkerhetsarbete. Att vara sakkunnig i patientsäkerhet ger en väldig tyngd åt att vara Chief Nurse Officer  säger hon."	"Svensk sjuksköterskeförening"	1504867422	"sv"
"192739070794156_697657330302325"	"Röda Korsets Ungdomsförbund  Stockholm Syd. Stockholm. 2014-06-16"	"Ideellt Forum Svenska Kyrkan"	1402935179	"sv"
"171884817870_10156574074717871"	"Är du preppad inför ditt lönesamtal? Se vår film! På 8 minuter och 13 sekunder får du tips på hur du förbereder dig  genomför samtalet på bästa sätt och utvärderar det efteråt! Råden gäller dig som jobbar i grundskolan  gymnasieskolan  på fritidshem eller i förskolan och så klart andra skolformer."	"Lärarförbundet"	1521561600	"sv"
"171884817870_10153945563287871"	"Facebook-grupper kan användas i stort och i smått. Till och med till kollegialt lärande! På nätet är likasinnade kollegor bara ett klick bort."	"Lärarförbundet"	1453134481	"sv"
"391759218754_10153323648993755"	"4–6 december i Katrineholm är det dags för Riksmötet 2015!  Vi brukar alltid hävda att det aldrig är för tidigt att börja peppa inför Riksmötet – nu när du har tid och plats kan du börja planera din ombudskampanj och fundera över vilka motioner du vill lägga i år!"	"SVEROK"	1429195304	"sv"
"156390557746956_602639929788681"	"Heligheten är inte så långt borta som man kan tro. Den är livets balanspunkt. En fundering utifrån en ny bok av Mikael Mogren/Pelle S http://blogg.svenskakyrkan.se/vasterasstift/2013/09/10/livets-helighet/"	"Västerås stift"	1378814180	"sv"
"313423270889_10152123806735890"	"Läs om lilla Modigs kamp mellan liv och död. Tack vare Djurskyddet Karlstad överlevde hon och har fått ett nytt kärleksfullt hem. http://Korta.se/2121"	"Djurskyddet Sverige"	1389183684	"sv"
"131902926868193_1651618691563268"	"Igår gick många av oss på jullov eller julledighet. Vi i rådet vill passa på och hälsa er alla god jul och gott nytt år. Först ut med detta är David Forslund✨  -Alla klappar är fixade och nu ser jag fram emot helgens firande. En av de bästa delarna med att få syskonbarn är att man får möjlighet att ge en massa roliga julklappar som inte funkar lika bra med de vuxna i släkten🎁God jul och tack för att ni stöttar oss i vårt arbete!"	"Ung Diabetes"	1514019868	"sv"
"171884817870_10153289952082871"	"Pia Kangas  gymnasielärare på Rytmus  berättar hur nya lässtrategier fick eleverans läslust att växa. En elev utbrast: ”Det här hade jag behövt lära mig mycket tidigare!”"	"Lärarförbundet"	1429797600	"sv"
"113231902032545_1250936931595364"	"Under hösten undersöker vi hur vi kan jobba med musik och eget skapande i våra verksamheter med ensamkommande barn och unga. Har du jobbat med liknande projekt  eller vet någon vi borde kontakta? Tipsa här och dela gärna vidare! Eller maila oss på rkuf@redcross.se  Att spela  sjunga och skapa musik ökar välbefinnandet och hälsan. Särskilt om det görs i grupp. Musiken kan inte minst bli en plattform för att göra sin röst hörd. Just nu gör vi ett pilotprojekt. Vi ska träffa ungdomar i några av våra verksamheter och testkör en workshop i december. Vi undersöker hur våra kompisgrupper kan bli en länk till musikplattformar som redan finns. Så har du tips  hör gärna av dig till oss så det här blir så bra som det bara kan bli!   ST: bild på en synt:)"	"Röda Korsets Ungdomsförbund"	1477320103	"sv"
"147130095338054_1657055641012151"	"JULMARKNAD OCH JULSHOW MED REGION NORR!  Unga Reumatiker Region Norr bjuder in alla sina medlemmar till en händelserik helg med besök på julmarknaden på Lycksele djurpark  julbord och julshow med Takida  helgen den 9-10 december!  Anmälan med namn  personnummer  eventuella allergier och matpreferenser och telefonnummer skickas till ungareumatiker.norr@gmail.com senast den 8 november."	"Unga reumatiker"	1508920309	"sv"
"643137272398136_1042588642452995"	"Mer än 600 000 människor har kommit över Medelhavet till Europa i år. De flesta som kommer till Grekland är människor på flykt från krig och terror i Syrien.  Efter flera år i Syriens grannländer har många familjer förlorat hoppet om att återvända hem. Deras enda möjlighet att ge sina barn en trygg framtid är att göra den farliga resan till Europa.  För att ge människor på flykt rätt skydd och hjälp samlar UNHCR in information. På den sidan får du en bra bild av hur läget i Europa ser ut: http://data.unhcr.org/mediterranean"	"UNHCR"	1445425937	"sv"
